,name,nutritions,tags,Ingredients,persons,time,url,image
41,"Pizza met andijvie, anjovis en burrata","['energie', '1000 kcal', 'koolhydraten', '92 g', 'waarvan suikers', '7 g', 'natrium', '2400 mg', 'eiwit', '25 g', 'vet', '58 g', 'waarvan verzadigd', '17 g', 'vezels', '6 g']","['oven', 'hoofdgerecht']","['fijngesneden andijvie', 'milde olijfolie', 'ansjovisfilets in olijfolie', 'Taggia olijven', 'koelverse burrata kaas']",4,10,https://www.ah.nl/allerhande/recept/R-R1195562/pizza-met-andijvie-anjovis-en-burrata,https://static.ah.nl/static/recepten/img_RAM_PRD152202_1024x748_JPG.jpg
42,Geroosterde wortel met rundertartaar en zilvervliesrijst,"['energie', '635 kcal', 'koolhydraten', '71 g', 'waarvan suikers', '10 g', 'natrium', '240 mg', 'eiwit', '25 g', 'vet', '26 g', 'waarvan verzadigd', '7 g', 'vezels', '10 g']","['gezond', 'budget', 'oven', 'rijst', 'hoofdgerecht']","['extra vierge olijfolie', 'Souq mediterraan gehaktkruiden', 'zilvervliesrijst', 'sjalot', 'verse platte peterselie', 'knoflook', 'mager rundergehakt', 'komijnzaad', 'perssinaasappel', 'yoghurt Griekse stijl 0%']",4,25,https://www.ah.nl/allerhande/recept/R-R1195560/geroosterde-wortel-met-rundertartaar-en-zilvervliesrijst,https://static.ah.nl/static/recepten/img_RAM_PRD151815_1024x748_JPG.jpg
43,Broccolibroodjes met falafel en tahin-citroensaus (tarator),"['energie', '610 kcal', 'koolhydraten', '34 g', 'waarvan suikers', '10 g', 'natrium', '1040 mg', 'eiwit', '28 g', 'vet', '37 g', 'waarvan verzadigd', '5 g', 'vezels', '14 g']","['lactosevrij', 'vegetarisch', 'oven', 'midden-oosters', 'lunch', 'bijgerecht', 'hoofdgerecht']","['broccoliroosjes', 'platte peterselie', 'amandelmeel', 'mais scharrelei', 'zout', 'citroen', 'tahin', 'knoflook', 'water', 'tomaten', 'snoepgroente komkommer', 'falafel']",4,40,https://www.ah.nl/allerhande/recept/R-R1195534/broccolibroodjes-met-falafel-en-tahin-citroensaus-tarator,https://static.ah.nl/static/recepten/img_RAM_PRD151803_1024x748_JPG.jpg
44,"Traybake met bonen, kip, tomaatjes en broccoli","['energie', '400 kcal', 'koolhydraten', '19 g', 'waarvan suikers', '4 g', 'natrium', '120 mg', 'eiwit', '34 g', 'vet', '18 g', 'waarvan verzadigd', '4 g', 'vezels', '14 g']","['gezond', 'glutenvrij', 'lactosevrij', 'budget', 'oven', 'hoofdgerecht']","['kipdijfilet', 'kidneybonen in blik', 'kerriepoeder', 'zonnebloemolie', 'cherrytomaten', 'veldsla']",4,15,https://www.ah.nl/allerhande/recept/R-R1195518/traybake-met-bonen-kip-tomaatjes-en-broccoli,https://static.ah.nl/static/recepten/img_RAM_PRD152216_1024x748_JPG.jpg
45,Geroosterde aubergineschotel met mozzarella,"['energie', '490 kcal', 'koolhydraten', '40 g', 'waarvan suikers', '12 g', 'natrium', '120 mg', 'eiwit', '17 g', 'vet', '27 g', 'waarvan verzadigd', '9 g', 'vezels', '9 g']","['gezond', 'glutenvrij', 'zonder vlees/vis', 'budget', 'oven', 'hoofdgerecht']","['aubergine', 'trostomaat', 'rode ui', 'duopak aardappelschijfjes', 'verse basilicum', 'zonnebloemolie']",4,20,https://www.ah.nl/allerhande/recept/R-R1195517/geroosterde-aubergineschotel-met-mozzarella,https://static.ah.nl/static/recepten/img_RAM_PRD152210_1024x748_JPG.jpg
46,Volkorentortilla’s met kip en paprika,"['energie', '535 kcal', 'koolhydraten', '49 g', 'waarvan suikers', '8 g', 'natrium', '640 mg', 'eiwit', '36 g', 'vet', '20 g', 'waarvan verzadigd', '6 g', 'vezels', '9 g']","['gezond', 'budget', 'oven', 'wrap', 'hoofdgerecht']","['paprikamix', 'zonnebloemolie', 'kipfiletreepjes naturel', 'knoflookpoeder', 'paprikapoeder', 'trostomaat', 'verse munt', 'Zaanse Hoeve geraspte kaas mild 30+']",4,20,https://www.ah.nl/allerhande/recept/R-R1195516/volkorentortilla-s-met-kip-en-paprika,https://static.ah.nl/static/recepten/img_RAM_PRD152398_1024x748_JPG.jpg
47,Zalmpakketjes uit de oven met tuinerwtenpuree,"['energie', '435 kcal', 'koolhydraten', '58 g', 'waarvan suikers', '9 g', 'natrium', '120 mg', 'eiwit', '35 g', 'vet', '4 g', 'waarvan verzadigd', '4 g', 'vezels', '14 g']","['gezond', 'glutenvrij', 'lactosevrij', 'slank', 'budget', 'oven', 'hoofdgerecht']","['diepvries tuinerwten', 'prei', 'diepvries wilde zalmfilet', 'kerriepoeder', 'water']",4,25,https://www.ah.nl/allerhande/recept/R-R1195512/zalmpakketjes-uit-de-oven-met-tuinerwtenpuree,https://static.ah.nl/static/recepten/img_RAM_PRD152220_1024x748_JPG.jpg
48,Frittata met spinazie en kastanjechampignons,"['energie', '475 kcal', 'koolhydraten', '10 g', 'waarvan suikers', '5 g', 'natrium', '520 mg', 'eiwit', '32 g', 'vet', '12 g', 'waarvan verzadigd', '10 g', 'vezels', '4 g']","['gezond', 'zonder vlees/vis', 'glutenvrij', 'budget', 'oven', 'hoofdgerecht']","['milde olijfolie', 'kastanjechampignon', 'knoflook', 'verse spinazie', 'wit scharrelei', 'magere melk', 'Zaanse Hoeve geraspte kaas mild 30+', 'krulslamelange']",4,20,https://www.ah.nl/allerhande/recept/R-R1195511/frittata-met-spinazie-en-kastanjechampignons,https://static.ah.nl/static/recepten/img_RAM_PRD152207_1024x748_JPG.jpg
49,Geroosterde aardappeltjes met gegrilde kipdij en koolsla,"['energie', '620 kcal', 'koolhydraten', '60 g', 'waarvan suikers', '12 g', 'natrium', '160 mg', 'eiwit', '36 g', 'vet', '24 g', 'waarvan verzadigd', '5 g', 'vezels', '9 g']","['budget', 'oven', 'hoofdgerecht']","['zonnebloemolie', 'iets kruimige aardappel', 'spitskool', 'komkommer', 'verse selderij', 'zonnebloemolie', 'yoghurt Skyr', 'natuurazijn', 'kipdijfilet']",4,20,https://www.ah.nl/allerhande/recept/R-R1195507/geroosterde-aardappeltjes-met-gegrilde-kipdij-en-koolsla,https://static.ah.nl/static/recepten/img_RAM_PRD152209_1024x748_JPG.jpg
50,Vegan pizza 'Margherita',"['energie', '825 kcal', 'koolhydraten', '116 g', 'waarvan suikers', '5 g', 'natrium', '1520 mg', 'eiwit', '18 g', 'vet', '31 g', 'waarvan verzadigd', '19 g', 'vezels', '5 g']","['veganistisch', 'lactosevrij', 'oven', 'hoofdgerecht']","['lauwwarm water', 'bloem voor pizzadeeg', 'gedroogde gist', 'traditionele olijfolie', 'Violife Prosociano wedge', 'griesmeel', 'pizzasaus', 'Violife veganistische geraspte mozzarella', 'verse basilicum']",4,25,https://www.ah.nl/allerhande/recept/R-R1195494/vegan-pizza-margherita,https://static.ah.nl/static/recepten/img_RAM_PRD150633_1024x748_JPG.jpg
51,Kruidenquiche met ham en prei,"['energie', '780 kcal', 'koolhydraten', '38 g', 'waarvan suikers', '10 g', 'natrium', '920 mg', 'eiwit', '33 g', 'vet', '53 g', 'waarvan verzadigd', '27 g', 'vezels', '7 g']","['vooraf te maken', 'budget', 'oven', 'quiche', 'hoofdgerecht']","['milde olijfolie', 'vers bladerdeeg', 'verse selderij', 'verse peterselie', 'middelgroot ei', 'crème fraîche', 'milde mosterd', 'diepvries fijne tuinerwten', 'beenhamreepjes', 'mini mozzarella']",4,20,https://www.ah.nl/allerhande/recept/R-R1195366/kruidenquiche-met-ham-en-prei,https://static.ah.nl/static/recepten/img_RAM_PRD149253_1024x748_JPG.jpg
52,Pizza al tartufo,"['energie', '1190 kcal', 'koolhydraten', '109 g', 'waarvan suikers', '9 g', 'natrium', '2160 mg', 'eiwit', '38 g', 'vet', '66 g', 'waarvan verzadigd', '28 g', 'vezels', '4 g']","['oven', 'italiaans', 'hoofdgerecht']","['milde olijfolie', 'buffelmozzarella', 'truffeltapenade', 'mascarpone', 'parmaham', 'rucola']",4,15,https://www.ah.nl/allerhande/recept/R-R1195347/pizza-al-tartufo,https://static.ah.nl/static/recepten/img_RAM_PRD149265_1024x748_JPG.jpg
53,Geroosterde aubergine met miso en rijst,"['energie', '570 kcal', 'koolhydraten', '86 g', 'waarvan suikers', '23 g', 'natrium', '1080 mg', 'eiwit', '14 g', 'vet', '17 g', 'waarvan verzadigd', '2 g', 'vezels', '9 g']","['veganistisch', 'budget', 'oven', 'rijst', 'hoofdgerecht']","['zonnebloemolie', 'salade-ui', 'knoflook', 'gembersiroop', 'misopasta', 'sesamzaad', 'sojasaus', 'rijstazijn', 'basmatirijst']",4,10,https://www.ah.nl/allerhande/recept/R-R1195336/geroosterde-aubergine-met-miso-en-rijst,https://static.ah.nl/static/recepten/img_RAM_PRD149237_1024x748_JPG.jpg
54,Courgettesalade met gegrilde aubergine en volkorencroutons,"['energie', '480 kcal', 'koolhydraten', '39 g', 'waarvan suikers', '13 g', 'natrium', '480 mg', 'eiwit', '18 g', 'vet', '26 g', 'waarvan verzadigd', '8 g', 'vezels', '9 g']","['gezond', 'zonder vlees/vis', 'oven', 'salade', 'hoofdgerecht']","['milde olijfolie', 'AH Liefde &amp; Passie volkorenbrood', 'pijnboompitten', 'aubergine', 'kleine rode ui', 'courgettespaghetti', 'citroen', 'AH Biologisch buffelmozzarella 52+']",4,30,https://www.ah.nl/allerhande/recept/R-R1195335/courgettesalade-met-gegrilde-aubergine-en-volkorencroutons,https://static.ah.nl/static/recepten/img_RAM_PRD149227_1024x748_JPG.jpg
55,Gegratineerde orzo met champignons en broccolirijst,"['energie', '650 kcal', 'koolhydraten', '73 g', 'waarvan suikers', '11 g', 'natrium', '280 mg', 'eiwit', '28 g', 'vet', '26 g', 'waarvan verzadigd', '18 g', 'vezels', '6 g']","['zonder vlees/vis', 'oven', 'pasta', 'hoofdgerecht']","['verse tijm', 'ongezouten roomboter', 'Italiaanse roerbakgroente champignons', 'tarwebloem', 'halfvolle melk', 'gemalen nootmuskaat', 'broccolirijst', 'geraspte geitenkaas', 'panko']",4,25,https://www.ah.nl/allerhande/recept/R-R1195298/gegratineerde-orzo-met-champignons-en-broccolirijst,https://static.ah.nl/static/recepten/img_RAM_PRD149301_1024x748_JPG.jpg
56,Bladerdeegrolletjes met kip en vijgenspread,"['energie', '525 kcal', 'koolhydraten', '41 g', 'waarvan suikers', '10 g', 'natrium', '480 mg', 'eiwit', '16 g', 'vet', '31 g', 'waarvan verzadigd', '17 g', 'vezels', '8 g']","['budget', 'oven', 'hoofdgerecht']","['milde olijfolie', 'Bonne Maman meer fruit minder suiker vijgen', 'vers bladerdeeg', 'zuivelspread naturel', 'gerookte kipfilet', 'verse basilicum', 'sperziebonen', 'diepvries tuinerwten', 'kropsla', 'milde mosterd', 'water']",4,25,https://www.ah.nl/allerhande/recept/R-R1195292/bladerdeegrolletjes-met-kip-en-vijgenspread,https://static.ah.nl/static/recepten/img_RAM_PRD148810_1024x748_JPG.jpg
57,Spitskool uit de oven met feta,"['energie', '730 kcal', 'koolhydraten', '68 g', 'waarvan suikers', '18 g', 'natrium', '880 mg', 'eiwit', '20 g', 'vet', '39 g', 'waarvan verzadigd', '10 g', 'vezels', '14 g']","['glutenvrij', 'vegetarisch', 'oven', 'hoofdgerecht']","['milde olijfolie', 'zoete aardappel', 'gerookte-paprikapoeder zoet', 'hazelnoten', 'feta 50+', 'verse koriander']",4,20,https://www.ah.nl/allerhande/recept/R-R1195269/spitskool-uit-de-oven-met-feta,https://static.ah.nl/static/recepten/img_RAM_PRD148058_1024x748_JPG.jpg
58,Andijviestamppot met radijs en mosterd-speklapjes,"['energie', '650 kcal', 'koolhydraten', '60 g', 'waarvan suikers', '6 g', 'natrium', '360 mg', 'eiwit', '25 g', 'vet', '33 g', 'waarvan verzadigd', '14 g', 'vezels', '7 g']","['budget', 'oven', 'hollands', 'stamppot', 'hoofdgerecht']","['grove Zaanse mosterd', 'verse stamppotaardappelen', 'radijs', 'verse selderij', 'halfvolle melk', 'ongezouten roomboter', 'koelverse gesneden andijvie']",4,30,https://www.ah.nl/allerhande/recept/R-R1195254/andijviestamppot-met-radijs-en-mosterd-speklapjes,https://static.ah.nl/static/recepten/img_RAM_PRD148025_1024x748_JPG.jpg
59,"Traybake met feta, tomaat, asperges en olijven","['energie', '440 kcal', 'koolhydraten', '29 g', 'waarvan suikers', '7 g', 'natrium', '1160 mg', 'eiwit', '19 g', 'vet', '25 g', 'waarvan verzadigd', '10 g', 'vezels', '11 g']","['vegetarisch', 'budget', 'oven', 'hoofdgerecht']","['rode ui', 'citroen', 'cherrytomaten', 'milde olijfolie', 'gemalen komijn', 'feta 43+', 'verse groene asperge', 'groene olijven zonder pit']",4,15,https://www.ah.nl/allerhande/recept/R-R1195253/traybake-met-feta-tomaat-asperges-en-olijven,https://static.ah.nl/static/recepten/img_RAM_PRD148060_1024x748_JPG.jpg
60,Voetbalveld-plaatpizza,"['energie', '465 kcal', 'koolhydraten', '46 g', 'waarvan suikers', '4 g', 'natrium', '200 mg', 'eiwit', '19 g', 'vet', '21 g', 'waarvan verzadigd', '9 g', 'vezels', '7 g']","['gezond', 'zonder vlees/vis', 'oven', 'hoofdgerecht']","['droge gist', 'milde olijfolie', 'lauw water', 'sjalot', 'knoflook', 'verse spinazie', 'zuivelspread light', 'mozzarella', 'gele paprika', 'rode paprika', 'groene olijven']",6,30,https://www.ah.nl/allerhande/recept/R-R1195229/voetbalveld-plaatpizza,https://static.ah.nl/static/recepten/img_RAM_PRD148061_1024x748_JPG.jpg
61,Koolhydraatarme ovenschotel met gehakballetjes en broccoli,"['energie', '515 kcal', 'koolhydraten', '28 g', 'waarvan suikers', '5 g', 'natrium', '520 mg', 'eiwit', '32 g', 'vet', '27 g', 'waarvan verzadigd', '8 g', 'vezels', '16 g']","['glutenvrij', 'oven', 'hoofdgerecht']","['citroen', 'rundergehakt', 'ricotta', 'kikkererwten in blik', 'koelvers broccoliroosje', 'cherrytomaten', 'ras el hanout', 'arachideolie']",4,15,https://www.ah.nl/allerhande/recept/R-R1195217/koolhydraatarme-ovenschotel-met-gehakballetjes-en-broccoli,https://static.ah.nl/static/recepten/img_RAM_PRD148251_1024x748_JPG.jpg
62,Koolhydraatarme ovenschotel met kip en witlof,"['energie', '525 kcal', 'koolhydraten', '24 g', 'waarvan suikers', '9 g', 'natrium', '240 mg', 'eiwit', '32 g', 'vet', '30 g', 'waarvan verzadigd', '6 g', 'vezels', '14 g']","['oven', 'hoofdgerecht']","['rode ui', 'verse venkelknol', 'witlof', 'verse tijm', 'knoflook', 'sinaasappel', 'kipdijfiletreepjes', 'arachideolie', 'hazelnoten', 'waterkers']",4,15,https://www.ah.nl/allerhande/recept/R-R1195216/koolhydraatarme-ovenschotel-met-kip-en-witlof,https://static.ah.nl/static/recepten/img_RAM_PRD148252_1024x748_JPG.jpg
63,Koolhydraatarme ovenschotel met maistortilla en avocado,"['energie', '525 kcal', 'koolhydraten', '46 g', 'waarvan suikers', '18 g', 'natrium', '560 mg', 'eiwit', '19 g', 'vet', '26 g', 'waarvan verzadigd', '8 g', 'vezels', '16 g']","['zonder vlees/vis', 'oven', 'hoofdgerecht']","['milde olijfolie', 'Mexicaanse roerbakgroente', 'Mexicaanse tacokruiden', 'passata', 'maistortilla', 'geraspte cheddar', 'limoen', 'verse koriander', 'eetrijpe avocado', 'Griekse yoghurt 0%', 'water']",4,20,https://www.ah.nl/allerhande/recept/R-R1195215/koolhydraatarme-ovenschotel-met-maistortilla-en-avocado,https://static.ah.nl/static/recepten/img_RAM_PRD148253_1024x748_JPG.jpg
64,Hartige taart met kormagroente en kokosmelk,"['energie', '575 kcal', 'koolhydraten', '36 g', 'waarvan suikers', '8 g', 'natrium', '760 mg', 'eiwit', '16 g', 'vet', '39 g', 'waarvan verzadigd', '23 g', 'vezels', '6 g']","['vegetarisch', 'lactosevrij', 'budget', 'oven', 'quiche', 'hoofdgerecht']","['Fairtrade Original Indiase korma kruidenpasta', 'Thaise wokgroente', 'vers bladerdeeg', 'middelgroot ei', 'kokosmelk']",4,15,https://www.ah.nl/allerhande/recept/R-R1195212/hartige-taart-met-kormagroente-en-kokosmelk,https://static.ah.nl/static/recepten/img_RAM_PRD148073_1024x748_JPG.jpg
65,Henna gadra's tajine van Nadia Zerouali,"['energie', '225 kcal', 'koolhydraten', '24 g', 'waarvan suikers', '4 g', 'natrium', '160 mg', 'eiwit', '3 g', 'vet', '12 g', 'waarvan verzadigd', '2 g', 'vezels', '4 g']","['veganistisch', 'budget', 'oven', 'marokkaans', 'hoofdgerecht']","['rijpe tomaat', 'rode ui', 'verse platte peterselie', 'paprikapoeder', 'gemalen komijnzaad', 'traditionele olijfolie', 'water']",2,55,https://www.ah.nl/allerhande/recept/R-R1195148/henna-gadra-s-tajine-van-nadia-zerouali,https://static.ah.nl/static/recepten/img_RAM_PRD147738_1024x748_JPG.jpg
66,American style taco's,"['energie', '565 kcal', 'koolhydraten', '33 g', 'waarvan suikers', '10 g', 'natrium', '440 mg', 'eiwit', '34 g', 'vet', '32 g', 'waarvan verzadigd', '12 g', 'vezels', '5 g']","['glutenvrij', 'oven', 'texmex', 'amerikaans', 'midden-amerika', 'hoofdgerecht']","['rundergehakt', 'Mexicaanse bonenkruiden', 'knoflookpoeder', 'zout', 'tomatenpuree', 'heet water', 'Tasty Tom trostomaat', 'verse koriander', 'verse jalapeñopeper', 'limoen', 'suiker', 'tacoschelp', 'fijngesneden ijsbergsla', 'geraspte kaas tex-mex']",4,30,https://www.ah.nl/allerhande/recept/R-R1195140/american-style-taco-s,https://static.ah.nl/static/recepten/img_RAM_PRD147721_1024x748_JPG.jpg
67,Aardappelpom van Judith Cyrus,"['energie', '910 kcal', 'koolhydraten', '54 g', 'waarvan suikers', '16 g', 'natrium', '640 mg', 'eiwit', '20 g', 'vet', '67 g', 'waarvan verzadigd', '34 g', 'vezels', '6 g']","['budget', 'oven', 'surinaams', 'hoofdgerecht']","['azijn', 'zout', 'zwarte peper', 'vastkokende aardappel', 'sinaasappel', 'piccalilly', 'suiker', 'grote ui', 'knoflook', 'tomaat', 'verse selderij', 'zonnebloemolie', 'tomatenpuree', 'water', 'laurierblad', 'gemalen nootmuskaat', 'Madame Jeanette peper', 'ongezouten roomboter']",4,55,https://www.ah.nl/allerhande/recept/R-R1195135/aardappelpom-van-judith-cyrus,https://static.ah.nl/static/recepten/img_RAM_PRD147719_1024x748_JPG.jpg
68,Aardappeltortilla met aioli en salsa,"['energie', '605 kcal', 'koolhydraten', '35 g', 'waarvan suikers', '6 g', 'natrium', '600 mg', 'eiwit', '21 g', 'vet', '41 g', 'waarvan verzadigd', '12 g', 'vezels', '6 g']","['glutenvrij', 'budget', 'oven', 'hoofdgerecht']","['milde olijfolie', 'koelverse aardappelschijfjes', 'verse peterselie', 'manchego', 'wit scharrelei', 'koelverse aioli', 'gegrilde rode paprikareepjes in pot', 'trostomaat']",4,25,https://www.ah.nl/allerhande/recept/R-R1195124/aardappeltortilla-met-aioli-en-salsa,https://static.ah.nl/static/recepten/img_RAM_PRD147720_1024x748_JPG.jpg
69,Kip 'tikka massala' met ovengroente en yoghurtdip,"['energie', '625 kcal', 'koolhydraten', '43 g', 'waarvan suikers', '15 g', 'natrium', '800 mg', 'eiwit', '45 g', 'vet', '29 g', 'waarvan verzadigd', '7 g', 'vezels', '10 g']","['glutenvrij', 'oven', 'hoofdgerecht']","[""Patak's kruidenpasta voor tikka massala"", 'ovengroente zoete aardappel, rode paprika en broccoli', 'milde olijfolie', 'komkommer', 'yoghurt Griekse stijl']",4,15,https://www.ah.nl/allerhande/recept/R-R1195108/kip-tikka-massala-met-ovengroente-en-yoghurtdip,https://static.ah.nl/static/recepten/img_RAM_PRD147664_1024x748_JPG.jpg
70,Baked 'feta' pasta met burrata,"['energie', '725 kcal', 'koolhydraten', '64 g', 'waarvan suikers', '14 g', 'natrium', '160 mg', 'eiwit', '19 g', 'vet', '42 g', 'waarvan verzadigd', '15 g', 'vezels', '8 g']","['zonder vlees/vis', 'oven', 'pasta', 'hoofdgerecht']","['milde olijfolie', 'gevriesdroogde oregano', 'chilivlokken', 'orecchiette pasta', 'verse basilicum', 'burrata', 'knoflook']",2,10,https://www.ah.nl/allerhande/recept/R-R1195075/baked-feta-pasta-met-burrata,https://static.ah.nl/static/recepten/img_RAM_PRD147395_1024x748_JPG.jpg
71,"Gevulde paprika’s met zilvervliesrijst, rulstukjes, tomaat en witte kaas","['energie', '735 kcal', 'koolhydraten', '70 g', 'waarvan suikers', '12 g', 'natrium', '480 mg', 'eiwit', '23 g', 'vet', '38 g', 'waarvan verzadigd', '7 g', 'vezels', '12 g']","['vegetarisch', 'glutenvrij', 'budget', 'oven', 'hoofdgerecht']","['paprikamix', 'zilvervliesrijst', 'cherrytomaten', 'rulstukjes', 'Mexicaanse bonenkruiden']",4,20,https://www.ah.nl/allerhande/recept/R-R1195057/gevulde-paprika-s-met-zilvervliesrijst-rulstukjes-tomaat-en-witte-kaas,https://static.ah.nl/static/recepten/img_RAM_PRD148824_1024x748_JPG.jpg
72,Sticky drumsticks met aardappeltjes en koolsalade,"['energie', '690 kcal', 'koolhydraten', '78 g', 'waarvan suikers', '30 g', 'natrium', '1240 mg', 'eiwit', '29 g', 'vet', '26 g', 'waarvan verzadigd', '4 g', 'vezels', '14 g']","['lactosevrij', 'budget', 'oven', 'hoofdgerecht']","['cajun kruidenmix', 'kipdrumstick', 'vastkokende aardappel', 'zonnebloemolie', 'spitskool', 'winterpeen', 'verse selderij', 'zilveruitjes', 'mayonaise']",4,20,https://www.ah.nl/allerhande/recept/R-R1195045/sticky-drumsticks-met-aardappeltjes-en-koolsalade,https://static.ah.nl/static/recepten/img_RAM_PRD146800_1024x748_JPG.jpg
73,Vogelnestje,"['energie', '820 kcal', 'koolhydraten', '24 g', 'waarvan suikers', '15 g', 'natrium', '800 mg', 'eiwit', '53 g', 'vet', '55 g', 'waarvan verzadigd', '21 g', 'vezels', '5 g']","['oven', 'hoofdgerecht']","['half-om-halfgehakt', 'zout', 'paneermeel', 'gemalen nootmuskaat', 'ongezouten roomboter', 'middelgrote ui', 'milde olijfolie', 'tomatenpuree', 'rode wijn', 'gepelde tomaten in blik', 'gedroogde oregano', 'kristalsuiker', 'verse basilicum']",4,35,https://www.ah.nl/allerhande/recept/R-R1195012/vogelnestje,https://static.ah.nl/static/recepten/img_RAM_PRD146454_1024x748_JPG.jpg
74,Blad-groentesoep met crostini,"['energie', '595 kcal', 'koolhydraten', '36 g', 'waarvan suikers', '11 g', 'natrium', '1360 mg', 'eiwit', '16 g', 'vet', '41 g', 'waarvan verzadigd', '11 g', 'vezels', '7 g']","['vegetarisch', 'budget', 'oven', 'soep', 'hoofdgerecht']","['milde olijfolie', 'citroen', 'geroosterde amandelen', 'knoflook', 'rucola', 'middelgrote ui', 'verse spinazie', 'veldsla', 'groentebouillontablet', 'heet water', 'crème fraîche']",4,15,https://www.ah.nl/allerhande/recept/R-R1194994/blad-groentesoep-met-crostini,https://static.ah.nl/static/recepten/img_RAM_PRD146410_1024x748_JPG.jpg
